,bout_index,SD Card,File name,Site,SNR
0,38,UBNA_010,20220811_073000.WAV,Central Pond,17.0847468180361
0,39,UBNA_010,20220811_073000.WAV,Central Pond,13.474450948291416
0,0,UBNA_010,20220811_080000.WAV,Central Pond,8.594283460917977
0,1,UBNA_010,20220811_080000.WAV,Central Pond,7.0801781055716715
0,2,UBNA_010,20220811_080000.WAV,Central Pond,8.250046423494595
0,3,UBNA_010,20220811_080000.WAV,Central Pond,8.06239821577832
0,4,UBNA_010,20220811_080000.WAV,Central Pond,13.482082131061972
0,5,UBNA_010,20220811_080000.WAV,Central Pond,7.291785681509384
0,6,UBNA_010,20220811_080000.WAV,Central Pond,9.806405561437968
0,7,UBNA_010,20220811_080000.WAV,Central Pond,12.113747046279071
0,8,UBNA_010,20220811_080000.WAV,Central Pond,5.898581242984468
0,9,UBNA_010,20220811_080000.WAV,Central Pond,7.291274866544361
0,10,UBNA_010,20220811_080000.WAV,Central Pond,10.336274034411709
0,11,UBNA_010,20220811_080000.WAV,Central Pond,19.22540591903527
0,12,UBNA_010,20220811_080000.WAV,Central Pond,7.336215658165628
1,12,UBNA_010,20220811_080000.WAV,Central Pond,7.578723959445835
0,13,UBNA_010,20220811_080000.WAV,Central Pond,10.491076603495998
1,13,UBNA_010,20220811_080000.WAV,Central Pond,9.744743678077171
0,14,UBNA_010,20220811_080000.WAV,Central Pond,6.6708640230632135
1,14,UBNA_010,20220811_080000.WAV,Central Pond,6.977756637510291
0,15,UBNA_010,20220811_080000.WAV,Central Pond,6.369761481209208
0,16,UBNA_010,20220811_080000.WAV,Central Pond,3.6849709958731007
0,17,UBNA_010,20220811_080000.WAV,Central Pond,34.67156927319131
0,18,UBNA_010,20220811_080000.WAV,Central Pond,5.870378164084393
0,19,UBNA_010,20220811_080000.WAV,Central Pond,17.38713860031725
0,20,UBNA_010,20220811_080000.WAV,Central Pond,5.720656232075186
0,21,UBNA_010,20220811_080000.WAV,Central Pond,13.423257507515585
1,21,UBNA_010,20220811_080000.WAV,Central Pond,13.678243223646692
0,22,UBNA_010,20220811_080000.WAV,Central Pond,9.64001061871503
1,22,UBNA_010,20220811_080000.WAV,Central Pond,9.640111970579506
0,23,UBNA_010,20220811_080000.WAV,Central Pond,21.05719975712399
1,23,UBNA_010,20220811_080000.WAV,Central Pond,19.744596181887566
0,24,UBNA_010,20220811_080000.WAV,Central Pond,10.829775595409457
0,25,UBNA_010,20220811_080000.WAV,Central Pond,8.472713496561196
0,26,UBNA_010,20220811_080000.WAV,Central Pond,16.8834813509549
0,27,UBNA_010,20220811_080000.WAV,Central Pond,18.742750783519515
1,27,UBNA_010,20220811_080000.WAV,Central Pond,18.62025522386173
2,27,UBNA_010,20220811_080000.WAV,Central Pond,20.300286382731482
0,28,UBNA_010,20220811_080000.WAV,Central Pond,22.273319261290045
0,29,UBNA_010,20220811_080000.WAV,Central Pond,12.943363365473438
0,30,UBNA_010,20220811_080000.WAV,Central Pond,8.611844799553086
0,31,UBNA_010,20220811_080000.WAV,Central Pond,5.654656698907262
0,32,UBNA_010,20220811_080000.WAV,Central Pond,20.242307087013177
0,33,UBNA_010,20220811_080000.WAV,Central Pond,22.106622936776112
0,34,UBNA_010,20220811_080000.WAV,Central Pond,26.48559987193158
1,34,UBNA_010,20220811_080000.WAV,Central Pond,25.710641246930727
0,35,UBNA_010,20220811_080000.WAV,Central Pond,34.196404245512085
1,35,UBNA_010,20220811_080000.WAV,Central Pond,31.538911447506127
2,35,UBNA_010,20220811_080000.WAV,Central Pond,34.760596567666184
3,35,UBNA_010,20220811_080000.WAV,Central Pond,33.79167577840429
0,36,UBNA_010,20220811_080000.WAV,Central Pond,21.1735906819853
0,37,UBNA_010,20220811_080000.WAV,Central Pond,13.100882874130615
0,38,UBNA_010,20220811_080000.WAV,Central Pond,35.8797797890253
1,38,UBNA_010,20220811_080000.WAV,Central Pond,34.63824828259989
2,38,UBNA_010,20220811_080000.WAV,Central Pond,34.76223939365924
3,38,UBNA_010,20220811_080000.WAV,Central Pond,37.38762094367307
4,38,UBNA_010,20220811_080000.WAV,Central Pond,36.204770235883245
5,38,UBNA_010,20220811_080000.WAV,Central Pond,34.06809047695914
0,39,UBNA_010,20220811_080000.WAV,Central Pond,24.77025282666282
0,40,UBNA_010,20220811_080000.WAV,Central Pond,38.480300854517125
0,41,UBNA_010,20220811_080000.WAV,Central Pond,16.132024084140347
1,41,UBNA_010,20220811_080000.WAV,Central Pond,14.744234604182385
0,42,UBNA_010,20220811_080000.WAV,Central Pond,4.671630372438662
0,43,UBNA_010,20220811_080000.WAV,Central Pond,20.431472616538233
0,0,UBNA_010,20220811_083000.WAV,Central Pond,8.861773546674435
0,1,UBNA_010,20220811_083000.WAV,Central Pond,17.534894883461657
1,1,UBNA_010,20220811_083000.WAV,Central Pond,18.24416203578634
2,1,UBNA_010,20220811_083000.WAV,Central Pond,19.3634512024798
3,1,UBNA_010,20220811_083000.WAV,Central Pond,17.862262578778964
0,2,UBNA_010,20220811_083000.WAV,Central Pond,8.607783619541605
1,2,UBNA_010,20220811_083000.WAV,Central Pond,8.08739560923119
0,3,UBNA_010,20220811_083000.WAV,Central Pond,12.82480141537373
1,3,UBNA_010,20220811_083000.WAV,Central Pond,12.572324932637997
0,4,UBNA_010,20220811_083000.WAV,Central Pond,10.860848578203308
1,4,UBNA_010,20220811_083000.WAV,Central Pond,10.426789983652274
2,4,UBNA_010,20220811_083000.WAV,Central Pond,10.601780453759563
0,5,UBNA_010,20220811_083000.WAV,Central Pond,14.001391342630058
1,5,UBNA_010,20220811_083000.WAV,Central Pond,13.460097196212928
2,5,UBNA_010,20220811_083000.WAV,Central Pond,12.89475939092052
0,6,UBNA_010,20220811_083000.WAV,Central Pond,19.70627032298046
0,7,UBNA_010,20220811_083000.WAV,Central Pond,17.123914148184234
0,0,UBNA_010,20220811_090000.WAV,Central Pond,30.327701127603774
1,0,UBNA_010,20220811_090000.WAV,Central Pond,30.813925563070722
2,0,UBNA_010,20220811_090000.WAV,Central Pond,33.517171900325636
0,1,UBNA_010,20220811_090000.WAV,Central Pond,17.268532707112993
0,2,UBNA_010,20220811_090000.WAV,Central Pond,7.094803725625635
1,2,UBNA_010,20220811_090000.WAV,Central Pond,6.4988470547878
0,3,UBNA_010,20220811_090000.WAV,Central Pond,26.004210999017783
1,3,UBNA_010,20220811_090000.WAV,Central Pond,23.5575960257791
0,4,UBNA_010,20220811_090000.WAV,Central Pond,15.765728662340894
1,4,UBNA_010,20220811_090000.WAV,Central Pond,16.086162610302324
2,4,UBNA_010,20220811_090000.WAV,Central Pond,17.14819658799318
0,5,UBNA_010,20220811_090000.WAV,Central Pond,15.996136827687613
1,5,UBNA_010,20220811_090000.WAV,Central Pond,16.207918425748712
2,5,UBNA_010,20220811_090000.WAV,Central Pond,17.68945599542309
0,0,UBNA_010,20220811_093000.WAV,Central Pond,25.168980027317378
1,0,UBNA_010,20220811_093000.WAV,Central Pond,23.72732390689226
2,0,UBNA_010,20220811_093000.WAV,Central Pond,24.004378851345933
3,0,UBNA_010,20220811_093000.WAV,Central Pond,23.508146022572948
0,1,UBNA_010,20220811_093000.WAV,Central Pond,19.48525467520172
1,1,UBNA_010,20220811_093000.WAV,Central Pond,20.844948676793106
2,1,UBNA_010,20220811_093000.WAV,Central Pond,21.134124662798477
0,0,UBNA_010,20220811_100000.WAV,Central Pond,13.794292965314213
1,0,UBNA_010,20220811_100000.WAV,Central Pond,13.523665093932056
0,1,UBNA_010,20220811_100000.WAV,Central Pond,8.588372319780914
0,2,UBNA_010,20220811_100000.WAV,Central Pond,8.59438194543316
0,3,UBNA_010,20220811_100000.WAV,Central Pond,4.30331062635931
0,4,UBNA_010,20220811_100000.WAV,Central Pond,36.04746253553161
0,5,UBNA_010,20220811_100000.WAV,Central Pond,27.71973015474192
0,0,UBNA_010,20220811_103000.WAV,Central Pond,35.737006159033584
1,0,UBNA_010,20220811_103000.WAV,Central Pond,33.965140785029874
0,1,UBNA_010,20220811_103000.WAV,Central Pond,17.509773988006852
0,2,UBNA_010,20220811_103000.WAV,Central Pond,6.736320158566269
1,2,UBNA_010,20220811_103000.WAV,Central Pond,6.870628876192802
0,3,UBNA_010,20220811_103000.WAV,Central Pond,18.55558062410561
1,3,UBNA_010,20220811_103000.WAV,Central Pond,17.548250342898825
0,4,UBNA_010,20220811_103000.WAV,Central Pond,10.790789954315303
0,0,UBNA_010,20220811_110000.WAV,Central Pond,9.759027044553154
0,0,UBNA_010,20220811_113000.WAV,Central Pond,16.305103665019836
1,0,UBNA_010,20220811_113000.WAV,Central Pond,17.79107501084264
0,1,UBNA_010,20220811_113000.WAV,Central Pond,24.314272082024992
0,0,UBNA_010,20220811_120000.WAV,Central Pond,9.90889250173236
0,1,UBNA_010,20220811_120000.WAV,Central Pond,15.521545270385788
0,0,UBNA_008,20220812_040000.WAV,Central Pond,21.053933635778485
1,0,UBNA_008,20220812_040000.WAV,Central Pond,20.695144097726367
0,1,UBNA_008,20220812_040000.WAV,Central Pond,3.620161290962371
0,2,UBNA_008,20220812_040000.WAV,Central Pond,19.669991802103247
0,3,UBNA_008,20220812_040000.WAV,Central Pond,15.259426569615925
0,4,UBNA_008,20220812_040000.WAV,Central Pond,11.089192314648574
1,4,UBNA_008,20220812_040000.WAV,Central Pond,10.474573514540415
0,5,UBNA_008,20220812_040000.WAV,Central Pond,14.058601177623213
0,6,UBNA_008,20220812_040000.WAV,Central Pond,20.202383098992726
0,7,UBNA_008,20220812_040000.WAV,Central Pond,26.355422268541272
1,7,UBNA_008,20220812_040000.WAV,Central Pond,29.218894195840278
2,7,UBNA_008,20220812_040000.WAV,Central Pond,27.66937150878369
0,8,UBNA_008,20220812_040000.WAV,Central Pond,29.455375812330296
1,8,UBNA_008,20220812_040000.WAV,Central Pond,30.54237550591197
0,9,UBNA_008,20220812_040000.WAV,Central Pond,17.277682300376792
1,9,UBNA_008,20220812_040000.WAV,Central Pond,18.56927975974937
2,9,UBNA_008,20220812_040000.WAV,Central Pond,17.592333485013334
3,9,UBNA_008,20220812_040000.WAV,Central Pond,17.280919371251173
4,9,UBNA_008,20220812_040000.WAV,Central Pond,17.550300656358285
0,10,UBNA_008,20220812_040000.WAV,Central Pond,24.59378666225341
0,11,UBNA_008,20220812_040000.WAV,Central Pond,4.448438192496483
0,12,UBNA_008,20220812_040000.WAV,Central Pond,14.50324161757404
0,13,UBNA_008,20220812_040000.WAV,Central Pond,30.29044953093586
1,13,UBNA_008,20220812_040000.WAV,Central Pond,32.428541755558584
0,14,UBNA_008,20220812_040000.WAV,Central Pond,19.982094703538174
1,14,UBNA_008,20220812_040000.WAV,Central Pond,18.484551993216797
0,15,UBNA_008,20220812_040000.WAV,Central Pond,12.607056529740133
1,15,UBNA_008,20220812_040000.WAV,Central Pond,12.7308909639901
2,15,UBNA_008,20220812_040000.WAV,Central Pond,12.050198953064942
0,16,UBNA_008,20220812_040000.WAV,Central Pond,24.5971616208859
1,16,UBNA_008,20220812_040000.WAV,Central Pond,25.686010651739668
2,16,UBNA_008,20220812_040000.WAV,Central Pond,23.7316872155153
0,17,UBNA_008,20220812_040000.WAV,Central Pond,8.043521449225704
0,0,UBNA_008,20220812_043000.WAV,Central Pond,20.768189880368155
1,0,UBNA_008,20220812_043000.WAV,Central Pond,22.615823029916854
2,0,UBNA_008,20220812_043000.WAV,Central Pond,20.88303862688045
0,1,UBNA_008,20220812_043000.WAV,Central Pond,28.240303041647003
0,2,UBNA_008,20220812_043000.WAV,Central Pond,8.839959273681595
0,3,UBNA_008,20220812_043000.WAV,Central Pond,32.231451259071605
1,3,UBNA_008,20220812_043000.WAV,Central Pond,29.574860073757034
2,3,UBNA_008,20220812_043000.WAV,Central Pond,32.055298558631485
3,3,UBNA_008,20220812_043000.WAV,Central Pond,29.369957327620778
0,4,UBNA_008,20220812_043000.WAV,Central Pond,22.75061683682441
1,4,UBNA_008,20220812_043000.WAV,Central Pond,23.58541730886313
2,4,UBNA_008,20220812_043000.WAV,Central Pond,22.656854772632258
0,5,UBNA_008,20220812_043000.WAV,Central Pond,2.974958015004563
1,5,UBNA_008,20220812_043000.WAV,Central Pond,2.700700569927638
0,6,UBNA_008,20220812_043000.WAV,Central Pond,22.317292926048424
0,7,UBNA_008,20220812_043000.WAV,Central Pond,42.70146573930809
1,7,UBNA_008,20220812_043000.WAV,Central Pond,40.98348854673485
2,7,UBNA_008,20220812_043000.WAV,Central Pond,41.95943293027726
3,7,UBNA_008,20220812_043000.WAV,Central Pond,40.94995916174413
4,7,UBNA_008,20220812_043000.WAV,Central Pond,38.858542469508606
0,8,UBNA_008,20220812_043000.WAV,Central Pond,27.899174312741476
1,8,UBNA_008,20220812_043000.WAV,Central Pond,26.102801019838036
2,8,UBNA_008,20220812_043000.WAV,Central Pond,27.65783026383865
3,8,UBNA_008,20220812_043000.WAV,Central Pond,25.634685196021742
0,9,UBNA_008,20220812_043000.WAV,Central Pond,31.78163923070285
1,9,UBNA_008,20220812_043000.WAV,Central Pond,29.533799096957726
0,10,UBNA_008,20220812_043000.WAV,Central Pond,9.249380398322018
0,11,UBNA_008,20220812_043000.WAV,Central Pond,13.115333708748746
0,12,UBNA_008,20220812_043000.WAV,Central Pond,13.310283440168277
0,13,UBNA_008,20220812_043000.WAV,Central Pond,28.03343640415151
1,13,UBNA_008,20220812_043000.WAV,Central Pond,28.376371716566524
2,13,UBNA_008,20220812_043000.WAV,Central Pond,28.43873195913588
3,13,UBNA_008,20220812_043000.WAV,Central Pond,29.478687385328257
4,13,UBNA_008,20220812_043000.WAV,Central Pond,30.84602748849566
0,14,UBNA_008,20220812_043000.WAV,Central Pond,18.001418500899078
1,14,UBNA_008,20220812_043000.WAV,Central Pond,17.556541260752798
2,14,UBNA_008,20220812_043000.WAV,Central Pond,19.348115121260495
0,15,UBNA_008,20220812_043000.WAV,Central Pond,4.675397303962302
1,15,UBNA_008,20220812_043000.WAV,Central Pond,4.962183213837973
0,16,UBNA_008,20220812_043000.WAV,Central Pond,15.380269100351839
1,16,UBNA_008,20220812_043000.WAV,Central Pond,16.324923153028244
2,16,UBNA_008,20220812_043000.WAV,Central Pond,14.740229035600162
0,17,UBNA_008,20220812_043000.WAV,Central Pond,26.128670994146287
1,17,UBNA_008,20220812_043000.WAV,Central Pond,26.06043749319344
2,17,UBNA_008,20220812_043000.WAV,Central Pond,24.76282927267723
0,18,UBNA_008,20220812_043000.WAV,Central Pond,24.452384986988275
0,19,UBNA_008,20220812_043000.WAV,Central Pond,3.6939049510876716
0,20,UBNA_008,20220812_043000.WAV,Central Pond,17.259911373922012
0,21,UBNA_008,20220812_043000.WAV,Central Pond,6.425823823966491
0,22,UBNA_008,20220812_043000.WAV,Central Pond,12.31427220315711
1,22,UBNA_008,20220812_043000.WAV,Central Pond,11.55875350037633
2,22,UBNA_008,20220812_043000.WAV,Central Pond,12.117481180201278
0,23,UBNA_008,20220812_043000.WAV,Central Pond,16.31568508842852
1,23,UBNA_008,20220812_043000.WAV,Central Pond,16.891940379184643
0,24,UBNA_008,20220812_043000.WAV,Central Pond,23.421490718507233
0,25,UBNA_008,20220812_043000.WAV,Central Pond,12.474434876714025
0,26,UBNA_008,20220812_043000.WAV,Central Pond,4.198919008237027
1,26,UBNA_008,20220812_043000.WAV,Central Pond,4.5950004697160685
0,27,UBNA_008,20220812_043000.WAV,Central Pond,7.039250678939633
0,28,UBNA_008,20220812_043000.WAV,Central Pond,13.075016658580044
0,29,UBNA_008,20220812_043000.WAV,Central Pond,26.088071321903854
1,29,UBNA_008,20220812_043000.WAV,Central Pond,24.053788262996378
0,30,UBNA_008,20220812_043000.WAV,Central Pond,9.075471337725412
1,30,UBNA_008,20220812_043000.WAV,Central Pond,8.259025721960345
0,31,UBNA_008,20220812_043000.WAV,Central Pond,41.31417919422947
0,32,UBNA_008,20220812_043000.WAV,Central Pond,32.58599926510749
0,33,UBNA_008,20220812_043000.WAV,Central Pond,7.994330190521798
0,34,UBNA_008,20220812_043000.WAV,Central Pond,5.7831516161501595
1,34,UBNA_008,20220812_043000.WAV,Central Pond,5.357052551520539
0,35,UBNA_008,20220812_043000.WAV,Central Pond,9.077480609082595
1,35,UBNA_008,20220812_043000.WAV,Central Pond,9.37667822184655
2,35,UBNA_008,20220812_043000.WAV,Central Pond,9.712904100859902
0,36,UBNA_008,20220812_043000.WAV,Central Pond,9.48971777056853
0,37,UBNA_008,20220812_043000.WAV,Central Pond,9.926542097161736
0,38,UBNA_008,20220812_043000.WAV,Central Pond,17.099624206090564
1,38,UBNA_008,20220812_043000.WAV,Central Pond,18.003378436823354
2,38,UBNA_008,20220812_043000.WAV,Central Pond,16.946290362603573
0,39,UBNA_008,20220812_043000.WAV,Central Pond,23.695957202182573
1,39,UBNA_008,20220812_043000.WAV,Central Pond,25.999778042081033
0,40,UBNA_008,20220812_043000.WAV,Central Pond,19.80898751822805
1,40,UBNA_008,20220812_043000.WAV,Central Pond,18.820927126788195
2,40,UBNA_008,20220812_043000.WAV,Central Pond,20.841030085720874
0,41,UBNA_008,20220812_043000.WAV,Central Pond,9.721717987301382
0,42,UBNA_008,20220812_043000.WAV,Central Pond,16.46385768506291
0,43,UBNA_008,20220812_043000.WAV,Central Pond,5.356815362037154
1,43,UBNA_008,20220812_043000.WAV,Central Pond,5.6776638710960645
2,43,UBNA_008,20220812_043000.WAV,Central Pond,5.256843299173611
0,44,UBNA_008,20220812_043000.WAV,Central Pond,15.06664601073629
1,44,UBNA_008,20220812_043000.WAV,Central Pond,16.648045017372542
0,45,UBNA_008,20220812_043000.WAV,Central Pond,10.619159465452173
1,45,UBNA_008,20220812_043000.WAV,Central Pond,9.611400104868878
0,46,UBNA_008,20220812_043000.WAV,Central Pond,10.297834275471157
1,46,UBNA_008,20220812_043000.WAV,Central Pond,10.062956978223687
2,46,UBNA_008,20220812_043000.WAV,Central Pond,11.150334114752788
3,46,UBNA_008,20220812_043000.WAV,Central Pond,10.344830638216575
0,47,UBNA_008,20220812_043000.WAV,Central Pond,5.525772031796223
0,48,UBNA_008,20220812_043000.WAV,Central Pond,16.80076688368336
0,49,UBNA_008,20220812_043000.WAV,Central Pond,13.585692829457862
0,50,UBNA_008,20220812_043000.WAV,Central Pond,8.5445753506733
0,51,UBNA_008,20220812_043000.WAV,Central Pond,14.664348880086354
1,51,UBNA_008,20220812_043000.WAV,Central Pond,14.33766568192701
0,52,UBNA_008,20220812_043000.WAV,Central Pond,9.071128479016043
1,52,UBNA_008,20220812_043000.WAV,Central Pond,9.831256375087031
0,53,UBNA_008,20220812_043000.WAV,Central Pond,13.225570709461895
0,54,UBNA_008,20220812_043000.WAV,Central Pond,23.966276365460576
0,55,UBNA_008,20220812_043000.WAV,Central Pond,8.739616571027861
1,55,UBNA_008,20220812_043000.WAV,Central Pond,8.072736581734056
2,55,UBNA_008,20220812_043000.WAV,Central Pond,8.41036996190551
0,56,UBNA_008,20220812_043000.WAV,Central Pond,26.426174381188495
1,56,UBNA_008,20220812_043000.WAV,Central Pond,28.779415292949988
0,57,UBNA_008,20220812_043000.WAV,Central Pond,11.430645243044461
1,57,UBNA_008,20220812_043000.WAV,Central Pond,11.933882158925934
2,57,UBNA_008,20220812_043000.WAV,Central Pond,11.347341517506033
3,57,UBNA_008,20220812_043000.WAV,Central Pond,11.631191281048853
0,58,UBNA_008,20220812_043000.WAV,Central Pond,7.0730100649640875
1,58,UBNA_008,20220812_043000.WAV,Central Pond,7.2806643562094155
2,58,UBNA_008,20220812_043000.WAV,Central Pond,7.693326499704385
0,59,UBNA_008,20220812_043000.WAV,Central Pond,13.741784410909075
0,60,UBNA_008,20220812_043000.WAV,Central Pond,28.072611787896065
1,60,UBNA_008,20220812_043000.WAV,Central Pond,26.3300607709132
0,61,UBNA_008,20220812_043000.WAV,Central Pond,26.5000246399817
1,61,UBNA_008,20220812_043000.WAV,Central Pond,26.09805441589589
2,61,UBNA_008,20220812_043000.WAV,Central Pond,26.19722005545026
3,61,UBNA_008,20220812_043000.WAV,Central Pond,26.24274821192932
0,62,UBNA_008,20220812_043000.WAV,Central Pond,11.933932737949796
0,63,UBNA_008,20220812_043000.WAV,Central Pond,14.755527999914232
0,64,UBNA_008,20220812_043000.WAV,Central Pond,8.699164566619606
1,64,UBNA_008,20220812_043000.WAV,Central Pond,8.455228621359574
0,65,UBNA_008,20220812_043000.WAV,Central Pond,15.543033431012196
1,65,UBNA_008,20220812_043000.WAV,Central Pond,15.278873966915643
0,66,UBNA_008,20220812_043000.WAV,Central Pond,15.329345834941863
1,66,UBNA_008,20220812_043000.WAV,Central Pond,16.90553710688298
0,67,UBNA_008,20220812_043000.WAV,Central Pond,4.404904938832935
1,67,UBNA_008,20220812_043000.WAV,Central Pond,4.3922880831985225
0,68,UBNA_008,20220812_043000.WAV,Central Pond,8.51644887280904
0,69,UBNA_008,20220812_043000.WAV,Central Pond,15.644192496928431
0,70,UBNA_008,20220812_043000.WAV,Central Pond,5.454049364627202
0,71,UBNA_008,20220812_043000.WAV,Central Pond,8.14988907740574
0,72,UBNA_008,20220812_043000.WAV,Central Pond,13.892003536051849
0,73,UBNA_008,20220812_043000.WAV,Central Pond,5.7211113224324155
0,74,UBNA_008,20220812_043000.WAV,Central Pond,4.193644865504384
0,75,UBNA_008,20220812_043000.WAV,Central Pond,13.031375996106798
0,76,UBNA_008,20220812_043000.WAV,Central Pond,22.479311009628002
0,77,UBNA_008,20220812_043000.WAV,Central Pond,10.092995372784038
0,78,UBNA_008,20220812_043000.WAV,Central Pond,14.450369483703094
0,79,UBNA_008,20220812_043000.WAV,Central Pond,27.340479872693358
1,79,UBNA_008,20220812_043000.WAV,Central Pond,25.548635340931035
2,79,UBNA_008,20220812_043000.WAV,Central Pond,27.773794574801887
3,79,UBNA_008,20220812_043000.WAV,Central Pond,26.843146836261074
4,79,UBNA_008,20220812_043000.WAV,Central Pond,27.10509090934323
0,80,UBNA_008,20220812_043000.WAV,Central Pond,19.15031095784443
1,80,UBNA_008,20220812_043000.WAV,Central Pond,17.698214261972645
2,80,UBNA_008,20220812_043000.WAV,Central Pond,18.395084366087335
0,81,UBNA_008,20220812_043000.WAV,Central Pond,12.173961890957274
1,81,UBNA_008,20220812_043000.WAV,Central Pond,11.659404245648968
2,81,UBNA_008,20220812_043000.WAV,Central Pond,11.715123840522391
3,81,UBNA_008,20220812_043000.WAV,Central Pond,12.82396224469699
0,82,UBNA_008,20220812_043000.WAV,Central Pond,9.86260886589418
1,82,UBNA_008,20220812_043000.WAV,Central Pond,9.096656289291731
2,82,UBNA_008,20220812_043000.WAV,Central Pond,9.620121360241003
0,83,UBNA_008,20220812_043000.WAV,Central Pond,11.85701727230763
0,84,UBNA_008,20220812_043000.WAV,Central Pond,23.848766915106378
1,84,UBNA_008,20220812_043000.WAV,Central Pond,25.625999624468868
2,84,UBNA_008,20220812_043000.WAV,Central Pond,23.998923492127297
0,85,UBNA_008,20220812_043000.WAV,Central Pond,10.86710401322058
0,0,UBNA_008,20220812_050000.WAV,Central Pond,18.924823939816015
0,1,UBNA_008,20220812_050000.WAV,Central Pond,14.921120728099787
1,1,UBNA_008,20220812_050000.WAV,Central Pond,13.789088000933287
2,1,UBNA_008,20220812_050000.WAV,Central Pond,13.912963401947449
0,2,UBNA_008,20220812_050000.WAV,Central Pond,23.143435952613352
1,2,UBNA_008,20220812_050000.WAV,Central Pond,24.595084564066344
0,3,UBNA_008,20220812_050000.WAV,Central Pond,41.381643932500054
0,4,UBNA_008,20220812_050000.WAV,Central Pond,18.19178418420109
1,4,UBNA_008,20220812_050000.WAV,Central Pond,16.504819769111574
0,5,UBNA_008,20220812_050000.WAV,Central Pond,32.51761013709622
1,5,UBNA_008,20220812_050000.WAV,Central Pond,30.181802992485345
0,6,UBNA_008,20220812_050000.WAV,Central Pond,14.113553414000986
0,7,UBNA_008,20220812_050000.WAV,Central Pond,21.650696937319708
1,7,UBNA_008,20220812_050000.WAV,Central Pond,19.886246289911696
0,8,UBNA_008,20220812_050000.WAV,Central Pond,33.99064982769997
1,8,UBNA_008,20220812_050000.WAV,Central Pond,32.12822213485803
2,8,UBNA_008,20220812_050000.WAV,Central Pond,33.15820012730263
0,9,UBNA_008,20220812_050000.WAV,Central Pond,33.39630604782699
1,9,UBNA_008,20220812_050000.WAV,Central Pond,34.41969550567122
2,9,UBNA_008,20220812_050000.WAV,Central Pond,36.01181949444347
3,9,UBNA_008,20220812_050000.WAV,Central Pond,35.56303507599899
0,10,UBNA_008,20220812_050000.WAV,Central Pond,23.797519889635623
1,10,UBNA_008,20220812_050000.WAV,Central Pond,25.917503966192776
2,10,UBNA_008,20220812_050000.WAV,Central Pond,25.179801360043065
3,10,UBNA_008,20220812_050000.WAV,Central Pond,25.378630044457957
0,11,UBNA_008,20220812_050000.WAV,Central Pond,17.04772385588999
1,11,UBNA_008,20220812_050000.WAV,Central Pond,15.896891952484635
2,11,UBNA_008,20220812_050000.WAV,Central Pond,15.858088847753486
0,12,UBNA_008,20220812_050000.WAV,Central Pond,20.582314925949305
1,12,UBNA_008,20220812_050000.WAV,Central Pond,22.521423006185316
2,12,UBNA_008,20220812_050000.WAV,Central Pond,21.1366918995654
0,13,UBNA_008,20220812_050000.WAV,Central Pond,14.125332743103463
0,14,UBNA_008,20220812_050000.WAV,Central Pond,7.830414178637936
0,15,UBNA_008,20220812_050000.WAV,Central Pond,28.92723820969346
0,16,UBNA_008,20220812_050000.WAV,Central Pond,10.378084839548467
0,17,UBNA_008,20220812_050000.WAV,Central Pond,19.785151291818224
0,18,UBNA_008,20220812_050000.WAV,Central Pond,10.05673581256204
1,18,UBNA_008,20220812_050000.WAV,Central Pond,9.787500991786338
0,19,UBNA_008,20220812_050000.WAV,Central Pond,16.540034525986055
1,19,UBNA_008,20220812_050000.WAV,Central Pond,15.222400446178161
2,19,UBNA_008,20220812_050000.WAV,Central Pond,14.971388405113494
0,20,UBNA_008,20220812_050000.WAV,Central Pond,34.24986346428387
1,20,UBNA_008,20220812_050000.WAV,Central Pond,33.14673383093907
2,20,UBNA_008,20220812_050000.WAV,Central Pond,31.672114030570473
0,21,UBNA_008,20220812_050000.WAV,Central Pond,34.72986785949516
1,21,UBNA_008,20220812_050000.WAV,Central Pond,37.86294992182897
0,22,UBNA_008,20220812_050000.WAV,Central Pond,27.449943035895874
1,22,UBNA_008,20220812_050000.WAV,Central Pond,27.34853205199348
0,23,UBNA_008,20220812_050000.WAV,Central Pond,17.840947409012855
0,24,UBNA_008,20220812_050000.WAV,Central Pond,28.30379779713318
1,24,UBNA_008,20220812_050000.WAV,Central Pond,29.86075001389358
2,24,UBNA_008,20220812_050000.WAV,Central Pond,28.54042055816208
0,25,UBNA_008,20220812_050000.WAV,Central Pond,31.964148198312294
1,25,UBNA_008,20220812_050000.WAV,Central Pond,34.63939805240416
2,25,UBNA_008,20220812_050000.WAV,Central Pond,33.23671654367077
0,26,UBNA_008,20220812_050000.WAV,Central Pond,33.192303686727826
0,27,UBNA_008,20220812_050000.WAV,Central Pond,14.482184892810972
0,28,UBNA_008,20220812_050000.WAV,Central Pond,32.04554103804686
1,28,UBNA_008,20220812_050000.WAV,Central Pond,29.792248107075707
2,28,UBNA_008,20220812_050000.WAV,Central Pond,31.096382344403878
3,28,UBNA_008,20220812_050000.WAV,Central Pond,29.188216163729468
0,29,UBNA_008,20220812_050000.WAV,Central Pond,34.048229601110066
1,29,UBNA_008,20220812_050000.WAV,Central Pond,33.289700368815296
2,29,UBNA_008,20220812_050000.WAV,Central Pond,32.342303770351876
3,29,UBNA_008,20220812_050000.WAV,Central Pond,35.39787816332117
0,30,UBNA_008,20220812_050000.WAV,Central Pond,10.162003391525602
0,31,UBNA_008,20220812_050000.WAV,Central Pond,14.170228811655985
