index,index_in_file,peak_frequency,index_in_summary,input_file_dt,freq_group,ref_time,call_start_time,call_end_time,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card,File Duration
1509,647,38400.0,464730,2022-08-13 06:00:00,HF,2022-08-13 06:11:58.058500000,2022-08-13 06:11:58.058500000,2022-08-13 06:11:58.066199999,718.0585,718.0662,38359.0,44900.0,Echolocation,Pipistrellus nathusii,0.508,0.626,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1510,680,39360.0,464763,2022-08-13 06:00:00,HF,2022-08-13 06:12:10.294500000,2022-08-13 06:12:10.294500000,2022-08-13 06:12:10.299900000,730.2945,730.2999,35781.0,57012.0,Echolocation,Pipistrellus nathusii,0.207,0.509,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1511,681,38400.0,464764,2022-08-13 06:00:00,HF,2022-08-13 06:12:10.394500000,2022-08-13 06:12:10.394500000,2022-08-13 06:12:10.400200000,730.3945,730.4002,34921.0,48934.0,Echolocation,Barbastellus barbastellus,0.377,0.609,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1512,686,39360.0,464769,2022-08-13 06:00:00,HF,2022-08-13 06:12:11.060500000,2022-08-13 06:12:11.060500000,2022-08-13 06:12:11.067400000,731.0605,731.0674,39218.0,46782.0,Echolocation,Pipistrellus nathusii,0.481,0.54,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1513,709,39360.0,464792,2022-08-13 06:00:00,HF,2022-08-13 06:12:23.191500000,2022-08-13 06:12:23.191500000,2022-08-13 06:12:23.199500000,743.1915,743.1995,39218.0,46596.0,Echolocation,Pipistrellus nathusii,0.492,0.566,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1514,713,39360.0,464796,2022-08-13 06:00:00,HF,2022-08-13 06:12:25.171500000,2022-08-13 06:12:25.171500000,2022-08-13 06:12:25.180800000,745.1715,745.1808,39218.0,45652.0,Echolocation,Pipistrellus nathusii,0.486,0.544,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1515,735,39360.0,464818,2022-08-13 06:00:00,HF,2022-08-13 06:12:28.966500000,2022-08-13 06:12:28.966500000,2022-08-13 06:12:28.974700000,748.9665,748.9747,39218.0,48187.0,Echolocation,Pipistrellus nathusii,0.508,0.613,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1516,749,39360.0,464832,2022-08-13 06:00:00,HF,2022-08-13 06:12:31.978500000,2022-08-13 06:12:31.978500000,2022-08-13 06:12:31.986700000,751.9785,751.9867,38359.0,49394.0,Echolocation,Pipistrellus nathusii,0.413,0.505,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1517,772,39360.0,464855,2022-08-13 06:00:00,HF,2022-08-13 06:13:04.976500000,2022-08-13 06:13:04.976500000,2022-08-13 06:13:04.984700000,784.9765,784.9847,39218.0,45965.0,Echolocation,Pipistrellus nathusii,0.438,0.525,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1518,1008,39360.0,465091,2022-08-13 06:00:00,HF,2022-08-13 06:15:51.940500000,2022-08-13 06:15:51.940500000,2022-08-13 06:15:51.947300000,951.9405,951.9473,37500.0,46123.0,Echolocation,Pipistrellus nathusii,0.512,0.607,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1519,1009,39360.0,465092,2022-08-13 06:00:00,HF,2022-08-13 06:15:52.128500000,2022-08-13 06:15:52.128500000,2022-08-13 06:15:52.135300000,952.1285,952.1353,36640.0,44745.0,Echolocation,Pipistrellus nathusii,0.44,0.548,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1520,1011,38400.0,465094,2022-08-13 06:00:00,HF,2022-08-13 06:15:52.327500000,2022-08-13 06:15:52.327500000,2022-08-13 06:15:52.334700000,952.3275,952.3347,37500.0,47758.0,Echolocation,Pipistrellus nathusii,0.579,0.634,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1521,1012,37440.0,465095,2022-08-13 06:00:00,HF,2022-08-13 06:15:52.431500000,2022-08-13 06:15:52.431500000,2022-08-13 06:15:52.439200000,952.4315,952.4392,36640.0,52174.0,Echolocation,Pipistrellus nathusii,0.631,0.699,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1522,1016,39360.0,465099,2022-08-13 06:00:00,HF,2022-08-13 06:15:53.018500000,2022-08-13 06:15:53.018500000,2022-08-13 06:15:53.026400000,953.0185,953.0264,39218.0,54507.0,Echolocation,Pipistrellus nathusii,0.616,0.714,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1523,1020,39360.0,465103,2022-08-13 06:00:00,HF,2022-08-13 06:15:53.760500000,2022-08-13 06:15:53.760500000,2022-08-13 06:15:53.768100000,953.7605,953.7681,38359.0,46876.0,Echolocation,Pipistrellus nathusii,0.544,0.63,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1524,1027,39360.0,465110,2022-08-13 06:00:00,HF,2022-08-13 06:15:55.082500000,2022-08-13 06:15:55.082500000,2022-08-13 06:15:55.092000000,955.0825,955.092,38359.0,44146.0,Echolocation,Pipistrellus nathusii,0.487,0.513,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1525,1028,39360.0,465111,2022-08-13 06:00:00,HF,2022-08-13 06:15:55.163500000,2022-08-13 06:15:55.163500000,2022-08-13 06:15:55.171600000,955.1635,955.1716,39218.0,47132.0,Echolocation,Pipistrellus nathusii,0.525,0.56,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1526,1030,39360.0,465113,2022-08-13 06:00:00,HF,2022-08-13 06:15:55.604500000,2022-08-13 06:15:55.604500000,2022-08-13 06:15:55.612700000,955.6045,955.6127,39218.0,46425.0,Echolocation,Pipistrellus nathusii,0.509,0.596,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1527,1041,39360.0,465124,2022-08-13 06:00:00,HF,2022-08-13 06:15:58.336500000,2022-08-13 06:15:58.336500000,2022-08-13 06:15:58.344800000,958.3365,958.3448,39218.0,46916.0,Echolocation,Pipistrellus nathusii,0.546,0.575,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1528,1051,39360.0,465134,2022-08-13 06:00:00,HF,2022-08-13 06:15:59.612500000,2022-08-13 06:15:59.612500000,2022-08-13 06:15:59.618600000,959.6125,959.6186,38359.0,47511.0,Echolocation,Pipistrellus nathusii,0.579,0.605,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1529,1202,39360.0,465285,2022-08-13 06:00:00,HF,2022-08-13 06:16:21.605500000,2022-08-13 06:16:21.605500000,2022-08-13 06:16:21.612700000,981.6055,981.6127,38359.0,47303.0,Echolocation,Pipistrellus nathusii,0.587,0.633,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1530,1851,39360.0,465934,2022-08-13 06:00:00,HF,2022-08-13 06:18:48.540500000,2022-08-13 06:18:48.540500000,2022-08-13 06:18:48.547400000,1128.5405,1128.5474,36640.0,46816.0,Echolocation,Pipistrellus nathusii,0.287,0.531,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1531,1852,39360.0,465935,2022-08-13 06:00:00,HF,2022-08-13 06:18:48.750500000,2022-08-13 06:18:48.750500000,2022-08-13 06:18:48.756300000,1128.7505,1128.7563,36640.0,47180.0,Echolocation,Pipistrellus nathusii,0.254,0.529,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1532,3087,38400.0,467170,2022-08-13 06:00:00,HF,2022-08-13 06:27:51.932500000,2022-08-13 06:27:51.932500000,2022-08-13 06:27:51.939900000,1671.9325,1671.9399,37500.0,44337.0,Echolocation,Pipistrellus nathusii,0.419,0.507,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1533,3327,39360.0,467410,2022-08-13 06:00:00,HF,2022-08-13 06:28:57.057500000,2022-08-13 06:28:57.057500000,2022-08-13 06:28:57.064900000,1737.0575,1737.0649,38359.0,44940.0,Echolocation,Pipistrellus nathusii,0.458,0.511,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1534,3329,39360.0,467412,2022-08-13 06:00:00,HF,2022-08-13 06:28:57.329500000,2022-08-13 06:28:57.329500000,2022-08-13 06:28:57.335200000,1737.3295,1737.3352,34921.0,47013.0,Echolocation,Barbastellus barbastellus,0.493,0.587,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1535,3385,39360.0,467468,2022-08-13 06:00:00,HF,2022-08-13 06:29:16.665500000,2022-08-13 06:29:16.665500000,2022-08-13 06:29:16.673800000,1756.6655,1756.6738,39218.0,45896.0,Echolocation,Pipistrellus nathusii,0.42,0.504,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1536,3398,39360.0,467481,2022-08-13 06:00:00,HF,2022-08-13 06:29:25.421500000,2022-08-13 06:29:25.421500000,2022-08-13 06:29:25.429200000,1765.4215,1765.4292,38359.0,44992.0,Echolocation,Pipistrellus nathusii,0.461,0.522,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1537,3494,38400.0,467577,2022-08-13 06:00:00,HF,2022-08-13 06:29:41.082500000,2022-08-13 06:29:41.082500000,2022-08-13 06:29:41.089600000,1781.0825,1781.0896,37500.0,47595.0,Echolocation,Pipistrellus nathusii,0.402,0.527,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1538,3495,39360.0,467578,2022-08-13 06:00:00,HF,2022-08-13 06:29:41.282500000,2022-08-13 06:29:41.282500000,2022-08-13 06:29:41.290500000,1781.2825,1781.2905,37500.0,48245.0,Echolocation,Pipistrellus nathusii,0.482,0.628,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1539,3496,39360.0,467579,2022-08-13 06:00:00,HF,2022-08-13 06:29:41.381500000,2022-08-13 06:29:41.381500000,2022-08-13 06:29:41.388500000,1781.3815,1781.3885,37500.0,46993.0,Echolocation,Pipistrellus nathusii,0.459,0.58,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1540,3503,39360.0,467586,2022-08-13 06:00:00,HF,2022-08-13 06:29:41.966500000,2022-08-13 06:29:41.966500000,2022-08-13 06:29:41.973200000,1781.9665,1781.9732,38359.0,49733.0,Echolocation,Pipistrellus nathusii,0.58,0.651,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1541,3505,39360.0,467588,2022-08-13 06:00:00,HF,2022-08-13 06:29:42.179500000,2022-08-13 06:29:42.179500000,2022-08-13 06:29:42.186400000,1782.1795,1782.1864,38359.0,48079.0,Echolocation,Pipistrellus nathusii,0.509,0.634,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1542,3507,39360.0,467590,2022-08-13 06:00:00,HF,2022-08-13 06:29:42.382500000,2022-08-13 06:29:42.382500000,2022-08-13 06:29:42.389300000,1782.3825,1782.3893,38359.0,51986.0,Echolocation,Pipistrellus nathusii,0.384,0.592,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_060000.WAV,Foliage,recover-20220815,11,
1543,17,39360.0,467649,2022-08-13 06:30:00,HF,2022-08-13 06:30:02.572500000,2022-08-13 06:30:02.572500000,2022-08-13 06:30:02.579100000,2.5725,2.5791,37500.0,45402.0,Echolocation,Pipistrellus nathusii,0.379,0.555,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_063000.WAV,Foliage,recover-20220815,11,
1544,176,44160.0,467808,2022-08-13 06:30:00,LF,2022-08-13 06:30:42.172500000,2022-08-13 06:30:42.172500000,2022-08-13 06:30:42.183600000,42.1725,42.1836,27187.0,42203.0,Echolocation,Nyctalus leisleri,0.428,0.526,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_063000.WAV,Foliage,recover-20220815,11,
1545,306,39360.0,467938,2022-08-13 06:30:00,HF,2022-08-13 06:31:45.050500000,2022-08-13 06:31:45.050500000,2022-08-13 06:31:45.057600000,105.0505,105.0576,38359.0,51608.0,Echolocation,Pipistrellus nathusii,0.525,0.66,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_063000.WAV,Foliage,recover-20220815,11,
1546,307,39360.0,467939,2022-08-13 06:30:00,HF,2022-08-13 06:31:45.359500000,2022-08-13 06:31:45.359500000,2022-08-13 06:31:45.367500000,105.3595,105.3675,38359.0,48811.0,Echolocation,Pipistrellus nathusii,0.496,0.636,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_063000.WAV,Foliage,recover-20220815,11,
1547,309,39360.0,467941,2022-08-13 06:30:00,HF,2022-08-13 06:31:45.477500000,2022-08-13 06:31:45.477500000,2022-08-13 06:31:45.485300000,105.4775,105.4853,37500.0,54853.0,Echolocation,Pipistrellus nathusii,0.567,0.662,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_063000.WAV,Foliage,recover-20220815,11,
1548,313,39360.0,467945,2022-08-13 06:30:00,HF,2022-08-13 06:31:45.904500000,2022-08-13 06:31:45.904500000,2022-08-13 06:31:45.914000000,105.9045,105.914,38359.0,50369.0,Echolocation,Pipistrellus nathusii,0.475,0.562,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_063000.WAV,Foliage,recover-20220815,11,
1549,887,30720.0,468519,2022-08-13 06:30:00,HF,2022-08-13 06:39:38.345500000,2022-08-13 06:39:38.345500000,2022-08-13 06:39:38.353500000,578.3455,578.3535,28906.0,46602.0,Echolocation,Eptesicus serotinus,0.441,0.628,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_063000.WAV,Foliage,recover-20220815,11,
1550,1059,39360.0,468691,2022-08-13 06:30:00,HF,2022-08-13 06:44:35.060500000,2022-08-13 06:44:35.060500000,2022-08-13 06:44:35.066500000,875.0605,875.0665,38359.0,48937.0,Echolocation,Pipistrellus nathusii,0.398,0.525,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_063000.WAV,Foliage,recover-20220815,11,
1551,1239,44160.0,468871,2022-08-13 06:30:00,LF,2022-08-13 06:46:57.644500000,2022-08-13 06:46:57.644500000,2022-08-13 06:46:57.653900000,1017.6445,1017.6539,27187.0,42950.0,Echolocation,Nyctalus leisleri,0.592,0.699,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_063000.WAV,Foliage,recover-20220815,11,
1552,1655,39360.0,469287,2022-08-13 06:30:00,HF,2022-08-13 06:49:56.225500000,2022-08-13 06:49:56.225500000,2022-08-13 06:49:56.234100000,1196.2255,1196.2341,38359.0,45634.0,Echolocation,Pipistrellus nathusii,0.497,0.577,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_063000.WAV,Foliage,recover-20220815,11,
1553,1883,39360.0,469515,2022-08-13 06:30:00,HF,2022-08-13 06:51:05.709500000,2022-08-13 06:51:05.709500000,2022-08-13 06:51:05.717200000,1265.7095,1265.7172,39218.0,47486.0,Echolocation,Pipistrellus nathusii,0.661,0.688,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_063000.WAV,Foliage,recover-20220815,11,
1554,214,37440.0,470929,2022-08-13 07:00:00,HF,2022-08-13 07:01:47.441500000,2022-08-13 07:01:47.441500000,2022-08-13 07:01:47.450900000,107.4415,107.4509,36640.0,45425.0,Echolocation,Pipistrellus nathusii,0.454,0.564,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_070000.WAV,Foliage,recover-20220815,11,
1555,1698,19200.0,483431,2022-08-13 08:30:00,LF,2022-08-13 08:38:05.271500000,2022-08-13 08:38:05.271500000,2022-08-13 08:38:05.288200000,485.2715,485.2882,18593.0,23063.0,Echolocation,Nyctalus noctula,0.369,0.501,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_083000.WAV,Foliage,recover-20220815,11,
1556,3209,37440.0,497303,2022-08-13 09:30:00,HF,2022-08-13 09:56:04.882500000,2022-08-13 09:56:04.882500000,2022-08-13 09:56:04.887300000,1564.8825,1564.8873,34921.0,50598.0,Echolocation,Myotis daubentonii,0.257,0.577,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_093000.WAV,Foliage,recover-20220815,11,
1557,1223,38400.0,510110,2022-08-13 11:30:00,LF,2022-08-13 11:47:20.898500000,2022-08-13 11:47:20.898500000,2022-08-13 11:47:20.907700000,1040.8985,1040.9077,35781.0,42689.0,Echolocation,Pipistrellus nathusii,0.398,0.539,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_113000.WAV,Foliage,recover-20220815,11,
1558,1309,36480.0,510196,2022-08-13 11:30:00,HF,2022-08-13 11:49:41.957500000,2022-08-13 11:49:41.957500000,2022-08-13 11:49:41.965800000,1181.9575,1181.9658,35781.0,42965.0,Echolocation,Pipistrellus nathusii,0.483,0.629,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_113000.WAV,Foliage,recover-20220815,11,
1559,1356,36480.0,510243,2022-08-13 11:30:00,LF,2022-08-13 11:49:58.292500000,2022-08-13 11:49:58.292500000,2022-08-13 11:49:58.303300000,1198.2925,1198.3033,34921.0,42126.0,Echolocation,Pipistrellus nathusii,0.235,0.505,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_113000.WAV,Foliage,recover-20220815,11,
1560,1366,36480.0,510253,2022-08-13 11:30:00,HF,2022-08-13 11:50:03.701500000,2022-08-13 11:50:03.701500000,2022-08-13 11:50:03.710400000,1203.7015,1203.7104,35781.0,44028.0,Echolocation,Pipistrellus nathusii,0.517,0.631,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_113000.WAV,Foliage,recover-20220815,11,
1561,166,36480.0,510685,2022-08-13 12:00:00,HF,2022-08-13 12:19:35.273500000,2022-08-13 12:19:35.273500000,2022-08-13 12:19:35.284200000,1175.2735,1175.2842,36640.0,45844.0,Echolocation,Pipistrellus nathusii,0.467,0.533,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_120000.WAV,Foliage,recover-20220815,11,
1562,414,36480.0,510933,2022-08-13 12:00:00,HF,2022-08-13 12:28:41.115500000,2022-08-13 12:28:41.115500000,2022-08-13 12:28:41.122500000,1721.1155,1721.1225,35781.0,46306.0,Echolocation,Pipistrellus nathusii,0.245,0.531,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220813_120000.WAV,Foliage,recover-20220815,11,
1563,76,34560.0,511076,2022-08-14 04:00:00,LF,2022-08-14 04:06:37.343500000,2022-08-14 04:06:37.343500000,2022-08-14 04:06:37.349100000,397.3435,397.3491,28906.0,39105.0,Echolocation,Eptesicus serotinus,0.405,0.538,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220814_040000.WAV,Foliage,recover-20220815,11,
1564,80,34560.0,511080,2022-08-14 04:00:00,LF,2022-08-14 04:06:37.873500000,2022-08-14 04:06:37.873500000,2022-08-14 04:06:37.879000000,397.8735,397.879,29765.0,40992.0,Echolocation,Eptesicus serotinus,0.418,0.572,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220814_040000.WAV,Foliage,recover-20220815,11,
1565,81,35520.0,511081,2022-08-14 04:00:00,LF,2022-08-14 04:06:37.990500000,2022-08-14 04:06:37.990500000,2022-08-14 04:06:37.995700000,397.9905,397.9957,28906.0,45528.0,Echolocation,Eptesicus serotinus,0.477,0.64,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220814_040000.WAV,Foliage,recover-20220815,11,
1566,127,35520.0,511754,2022-08-14 06:00:00,HF,2022-08-14 06:12:50.995500000,2022-08-14 06:12:50.995500000,2022-08-14 06:12:51.007800000,770.9955,771.0078,34062.0,49650.0,Echolocation,Eptesicus serotinus,0.446,0.608,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220814_060000.WAV,Foliage,recover-20220815,11,
1567,129,35520.0,511756,2022-08-14 06:00:00,HF,2022-08-14 06:12:51.321500000,2022-08-14 06:12:51.321500000,2022-08-14 06:12:51.332100000,771.3215,771.3321,33203.0,49309.0,Echolocation,Eptesicus serotinus,0.462,0.625,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220814_060000.WAV,Foliage,recover-20220815,11,
1568,131,35520.0,511758,2022-08-14 06:00:00,HF,2022-08-14 06:12:51.668500000,2022-08-14 06:12:51.668500000,2022-08-14 06:12:51.676800000,771.6685,771.6768,34062.0,44731.0,Echolocation,Eptesicus serotinus,0.391,0.628,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220814_060000.WAV,Foliage,recover-20220815,11,
1569,5,38400.0,511923,2022-08-14 09:00:00,HF,2022-08-14 09:15:20.748500000,2022-08-14 09:15:20.748500000,2022-08-14 09:15:20.756900000,920.7485,920.7569,37500.0,46518.0,Echolocation,Pipistrellus nathusii,0.374,0.518,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220814_090000.WAV,Foliage,recover-20220815,11,
1570,6,38400.0,511924,2022-08-14 09:00:00,HF,2022-08-14 09:15:20.934500000,2022-08-14 09:15:20.934500000,2022-08-14 09:15:20.941100000,920.9345,920.9411,36640.0,44474.0,Echolocation,Pipistrellus nathusii,0.41,0.535,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220814_090000.WAV,Foliage,recover-20220815,11,
1571,8,39360.0,511926,2022-08-14 09:00:00,HF,2022-08-14 09:15:21.409500000,2022-08-14 09:15:21.409500000,2022-08-14 09:15:21.417600000,921.4095,921.4176,37500.0,45100.0,Echolocation,Pipistrellus nathusii,0.502,0.604,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220814_090000.WAV,Foliage,recover-20220815,11,
1572,9,39360.0,511927,2022-08-14 09:00:00,HF,2022-08-14 09:15:21.602500000,2022-08-14 09:15:21.602500000,2022-08-14 09:15:21.610300000,921.6025,921.6103,38359.0,47554.0,Echolocation,Pipistrellus nathusii,0.438,0.566,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220814_090000.WAV,Foliage,recover-20220815,11,
1573,10,39360.0,511928,2022-08-14 09:00:00,HF,2022-08-14 09:15:23.562500000,2022-08-14 09:15:23.562500000,2022-08-14 09:15:23.569700000,923.5625,923.5697,37500.0,48737.0,Echolocation,Pipistrellus nathusii,0.502,0.639,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220814_090000.WAV,Foliage,recover-20220815,11,
1574,12,38400.0,511930,2022-08-14 09:00:00,HF,2022-08-14 09:15:23.775500000,2022-08-14 09:15:23.775500000,2022-08-14 09:15:23.782200000,923.7755,923.7822,36640.0,47854.0,Echolocation,Pipistrellus nathusii,0.4,0.582,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220814_090000.WAV,Foliage,recover-20220815,11,
1575,14,38400.0,511932,2022-08-14 09:00:00,HF,2022-08-14 09:15:24.223500000,2022-08-14 09:15:24.223500000,2022-08-14 09:15:24.231800000,924.2235,924.2318,37500.0,47092.0,Echolocation,Pipistrellus nathusii,0.512,0.601,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220814_090000.WAV,Foliage,recover-20220815,11,
1576,18,38400.0,511936,2022-08-14 09:00:00,HF,2022-08-14 09:15:25.350500000,2022-08-14 09:15:25.350500000,2022-08-14 09:15:25.358700000,925.3505,925.3587,36640.0,55115.0,Echolocation,Pipistrellus nathusii,0.326,0.502,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220814_090000.WAV,Foliage,recover-20220815,11,
1577,19,39360.0,511937,2022-08-14 09:00:00,HF,2022-08-14 09:15:25.437500000,2022-08-14 09:15:25.437500000,2022-08-14 09:15:25.445000000,925.4375,925.445,37500.0,60876.0,Echolocation,Pipistrellus nathusii,0.376,0.547,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220814_090000.WAV,Foliage,recover-20220815,11,
1578,23,39360.0,511941,2022-08-14 09:00:00,HF,2022-08-14 09:15:25.898500000,2022-08-14 09:15:25.898500000,2022-08-14 09:15:25.904900000,925.8985,925.9049,37500.0,59168.0,Echolocation,Pipistrellus nathusii,0.359,0.54,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220814_090000.WAV,Foliage,recover-20220815,11,
1579,28,39360.0,511946,2022-08-14 09:00:00,HF,2022-08-14 09:15:33.586500000,2022-08-14 09:15:33.586500000,2022-08-14 09:15:33.598000000,933.5865,933.598,38359.0,50494.0,Echolocation,Pipistrellus nathusii,0.501,0.545,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220814_090000.WAV,Foliage,recover-20220815,11,
1580,103,37440.0,512648,2022-08-15 07:30:00,HF,2022-08-15 07:46:52.690500000,2022-08-15 07:46:52.690500000,2022-08-15 07:46:52.697400000,1012.6905,1012.6974,35781.0,43638.0,Echolocation,Pipistrellus nathusii,0.337,0.512,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220815_073000.WAV,Foliage,recover-20220815,11,
1581,34,39360.0,512869,2022-08-15 08:30:00,HF,2022-08-15 08:50:35.275500000,2022-08-15 08:50:35.275500000,2022-08-15 08:50:35.283800000,1235.2755,1235.2838,38359.0,44741.0,Echolocation,Pipistrellus nathusii,0.394,0.528,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220815_083000.WAV,Foliage,recover-20220815,11,
1582,49,39360.0,512884,2022-08-15 08:30:00,HF,2022-08-15 08:55:56.112500000,2022-08-15 08:55:56.112500000,2022-08-15 08:55:56.118800000,1556.1125,1556.1188,36640.0,51724.0,Echolocation,Pipistrellus nathusii,0.525,0.624,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220815_083000.WAV,Foliage,recover-20220815,11,
1583,53,39360.0,512888,2022-08-15 08:30:00,HF,2022-08-15 08:55:56.539500000,2022-08-15 08:55:56.539500000,2022-08-15 08:55:56.548600000,1556.5395,1556.5486,38359.0,54287.0,Echolocation,Pipistrellus nathusii,0.669,0.711,-1,/mnt/ubna_data_01/recover-20220815/UBNA_011/20220815_083000.WAV,Foliage,recover-20220815,11,
